Port,Timestamp,tput in bits per sec,bytes in last sec,packets in last sec,total bytes,total packets
21273,1702005126.1436126,1137544,142193,101,142193,101
19892,1702005126.1436126,1137544,142193,101,142193,101
40347,1702005126.1436126,1137544,142193,101,142193,101
