Port,Timestamp,tput in bits per sec,bytes in last sec,packets in last sec,total bytes,total packets
45703,1702005045.8132422,1136720,142090,101,142090,101
60436,1702005045.8132422,1136720,142090,101,142090,101
64641,1702005045.8132422,1136720,142090,101,142090,101
