Port,Timestamp,tput in bits per sec,bytes in last sec,packets in last sec,total bytes,total packets
63281,1702004901.0100048,1133712,141714,101,141714,101
61193,1702004901.0100048,1133712,141714,101,141714,101
57860,1702004901.0100048,1133712,141714,101,141714,101
