Port,Timestamp,tput in bits per sec,bytes in last sec,packets in last sec,total bytes,total packets
17678,1700053645.7813933,0,0,0,0,0
17678,1700053647.091793,0,0,0,0,0
17678,1700053648.1227894,0,0,0,0,0
