Port,Timestamp,tput in bits per sec,bytes in last sec,packets in last sec,total bytes,total packets
38574,1702010693.5448742,1136328,142041,101,142041,101
34225,1702010693.5448742,1148384,143548,103,143548,103
57732,1702010693.5448742,1136328,142041,101,142041,101
46058,1702010693.5448742,0,0,0,0,0
23466,1702010693.5448742,1136328,142041,101,142041,101
